Date,Close,High,Low,Open,Volume
2016-04-04,72.55699157714844,73.004467423747,72.27731383864908,72.68750595844804,6905800
2016-04-05,71.7552719116211,72.22139683544609,71.39169504003775,71.91375267872114,6012000
2016-04-06,72.9112548828125,72.9765120833085,71.78323349566648,71.85781518551947,6220400
2016-04-07,72.3239517211914,72.69685311798524,71.96037481525562,72.4451416523358,7542100
2016-04-08,72.74343872070312,73.29346971020209,72.53834266063572,72.79005404799129,5327500
2016-04-11,72.54768371582031,73.44264272662626,72.50106837788691,73.05109949299278,5957200
2016-04-12,73.20024108886719,73.2282145535173,72.3891884265275,72.45444561904334,5962900
2016-04-13,74.30962371826172,74.5147197929798,73.56382821587879,73.67569362936075,9187300
2016-04-14,74.88761901855469,75.20458049794325,73.93672035538769,74.35623698178513,11470300
2016-04-15,74.65457153320312,75.22324452470559,74.48676627157123,74.81305230460491,7186700
2016-04-18,75.93175506591797,76.02498575028584,74.42151470919418,74.76644263634586,7761200
2016-04-19,75.2791519165039,76.19275961415453,74.92489964445554,75.97833908600704,8324700
2016-04-20,75.65205383300781,76.10885412963049,75.09270551494949,75.40034246675673,8521300
2016-04-21,75.31645965576172,76.13683689159731,75.2139116122196,75.9783561379418,9536900
2016-04-22,73.75025939941406,73.98332177721211,72.04424108693252,72.71546187299079,18216000
2016-04-25,72.84597778320312,73.49854960990211,72.54765821778366,73.35871787025195,11184600
2016-04-26,73.20956420898438,73.36804494320403,72.81802106120625,73.13498252964557,6071800
2016-04-27,73.42398071289062,73.64771862607743,72.87394974870219,73.09769477438903,6319400
2016-04-28,72.41712951660156,73.89940256345524,72.34254786188616,73.04173487172237,8322600
2016-04-29,72.00698852539062,72.72482501354521,71.65273608334877,72.26801738926389,8092700
2016-05-02,73.14430236816406,73.1536268556138,71.93238216219777,72.53833870893094,7636800
2016-05-03,71.96033477783203,73.05106488877698,71.71794793790029,72.18407264642363,7666300
2016-05-04,71.8485107421875,72.13750598037187,71.17728957124008,71.37306122734918,8854000
2016-05-05,72.11882781982422,72.43578926189049,71.79254189049134,71.91373177495788,6002300
2016-05-06,72.45442962646484,72.52901129073528,71.57811285253469,71.99762937968164,6172600
2016-05-09,72.92057037353516,73.05108475842127,72.32393115334135,72.42647918610909,9242300
2016-05-10,73.83416748046875,73.95536448376068,73.09769653546488,73.10701391071795,6802600
2016-05-11,72.1905288696289,74.08634620076172,72.18118786735468,73.90890278303696,8432500
2016-05-12,72.74152374267578,73.02169679805286,71.97572546642147,72.65747610112072,7512800
2016-05-13,71.75157165527344,73.10572442700582,71.75157165527344,72.57340146758956,7562700
2016-05-16,72.657470703125,72.90027973297605,71.87299048140923,71.92902223828312,8597900
2016-05-17,71.71422576904297,72.76953085022352,71.46206862458389,72.44266707508758,7169900
2016-05-18,72.3119125366211,72.73216489145493,71.34999620770738,71.63950306881091,6288500
2016-05-19,71.79827117919922,72.14381694513594,71.18190052588277,71.78893730383832,5552200
2016-05-20,72.53607940673828,72.88162529626447,72.07846997203471,72.22789040730397,6302100
2016-05-23,72.10649108886719,72.83493268575367,72.04111830773888,72.62013945851727,5934300
2016-05-24,74.13301849365234,74.24508911773229,72.52671563241165,72.52671563241165,7582300
2016-05-25,73.83418273925781,74.40386270291296,73.7314530982645,74.2451013032311,5846700
2016-05-26,73.77815246582031,74.15171415648936,73.65674794451893,74.15171415648936,4284000
2016-05-27,74.39451599121094,74.39451599121094,73.62871075407763,73.62871075407763,4374600
2016-05-31,73.72213745117188,74.5906655510879,73.55403500844302,74.5813245472979,8639600
2016-06-01,73.98358154296875,74.07697014622943,73.3765449341338,73.48861553310283,4507000
2016-06-02,74.66532897949219,74.66532897949219,73.71275377224316,74.0302764662948,5627500
2016-06-03,74.656005859375,74.89881485153104,73.92756463271661,74.2917852460458,7628000
2016-06-06,75.21636962890625,75.5525744795026,74.87082377548847,74.98289443405308,7620100
2016-06-07,75.27237701416016,75.64593862994435,75.21634526557584,75.3657656368324,5515700
2016-06-08,76.25296783447266,76.30899957752347,75.15096509554168,75.2723695805166,8860900
2016-06-09,75.88873291015625,76.15022382842632,75.62724199188618,75.86071704392633,6670900
2016-06-10,74.88014221191406,75.41246521075085,74.56261233755606,75.41246521075085,7859900
2016-06-13,73.21781158447266,74.88015358328154,73.19912958162287,73.77815054332673,10424600
2016-06-14,73.37654876708984,73.54465111177767,72.80686899481965,72.95629646791731,7891700
2016-06-15,73.00302124023438,73.62873304404845,72.89095770826613,73.37658297202248,7424000
2016-06-16,73.17109680175781,73.3298581638289,72.04107814363071,72.74150346169175,9650800
2016-06-17,71.90099334716797,73.15242364993836,71.75157298084767,73.14308265045116,14602200
2016-06-20,72.22785949707031,73.1991168485105,72.2091846225655,73.12441022539602,9957500
2016-06-21,72.21851348876953,72.85356599166477,72.05041114608862,72.66678165252264,9201000
2016-06-22,71.47140502929688,72.6201057938731,71.47140502929688,72.45200341674231,9626700
2016-06-23,73.05904388427734,73.06837775980074,71.7889385537052,72.62010948141987,13566200
2016-06-24,70.0892562866211,71.01381606244279,69.5289101193619,69.85578109196226,18375000
2016-06-27,68.4922866821289,69.65032889601062,68.40823902351235,69.27676712137452,16318400
2016-06-28,70.19198608398438,70.50950892931462,69.56626714596139,70.07991542528679,14815200
2016-06-29,71.66748809814453,71.6861700892628,70.70557218322095,70.95772918767375,12178100
2016-06-30,69.26738739013672,72.04107257528425,68.92184881999535,71.90098609748092,24877300
2016-07-01,69.5569076538086,70.92040143624887,69.20202092783579,69.57558252749907,13821400
2016-07-05,69.73435974121094,70.01453278591099,68.9498866162052,69.34212317870806,11081000
2016-07-06,69.1646728515625,69.80906651480674,68.94987971387827,69.22071172995055,11263800
2016-07-07,69.58492279052734,70.31336398335999,69.36078155804437,69.40747942941869,8806700
2016-07-08,71.3686752319336,71.49008685823983,69.8464199663557,70.32271122126723,10975000
2016-07-11,71.46206665039062,72.08778543133164,71.34066214443571,71.732898663763,8185900
2016-07-12,72.3586196899414,72.44266732164989,71.49009187014077,71.61149637986277,10245500
2016-07-13,72.33991241455078,72.63876020915278,72.09709635484496,72.54537160929468,6559200
2016-07-14,72.9749984741211,73.34856017067425,72.55474601868426,72.90028470979111,6607400
2016-07-15,73.12440490722656,73.54465724142541,72.89092980487283,73.45126862550285,8153400
2016-07-18,73.13375091552734,73.49797156562269,73.05904428545085,73.1711077931135,4864200
2016-07-19,73.51667022705078,73.67543164894806,72.49871467615573,72.6107853343113,9395500
2016-07-20,74.11434936523438,74.47857001536454,73.54466945090856,73.54466945090856,7922100
2016-07-21,73.58201599121094,74.45988467850145,73.21779539224889,74.18905269784598,9018000
2016-07-22,74.62800598144531,74.78676738536828,73.15244121239307,74.69337874336046,12532400
2016-07-25,73.72213745117188,74.87083153890383,73.52601912217126,74.87083153890383,7979900
2016-07-26,73.3018569946289,73.83418005812938,72.78821593341054,73.75947342428961,9673200
2016-07-27,73.3392105102539,73.5820266531105,72.40530994167796,73.27383775545744,10194400
2016-07-28,73.95559692382812,74.7120541924962,73.3579010602959,73.48864658512503,8709700
2016-07-29,72.89094543457031,74.10501195208006,72.84424755404847,74.00228231500897,7777700
