Date,Close,High,Low,Open,Volume
2016-04-04,102.42897033691406,102.89481065009535,102.18673138377524,102.82027449402817,17163000
2016-04-05,101.44137573242188,102.01902023240083,101.31094102406509,101.63702779495705,20107900
2016-04-06,103.10908508300781,103.14635315810267,101.54386146981672,101.54386146981672,25056000
2016-04-07,101.6277084350586,102.69914240838129,101.18981747227957,102.51280204754025,28567200
2016-04-08,101.55319213867188,102.5035032861409,101.19915604611661,102.26127143194172,22898000
2016-04-11,101.1805191040039,102.50350394635508,101.17120030704105,101.99108384394776,25772100
2016-04-12,102.0283203125,102.22397233914552,100.64011142967293,101.25502389183642,28564100
2016-04-13,103.33271789550781,103.49110192088298,102.68053708982626,102.81097182933053,25356700
2016-04-14,103.34198760986328,103.7239799833681,102.48484335323037,103.35130640408852,17199700
2016-04-15,103.08114624023438,103.47245040611033,102.82027679631707,103.25816783781794,21353300
2016-04-18,103.63081359863281,103.668074559303,102.71776368275246,102.78298102616125,17126100
2016-04-19,102.99729919433594,103.82649440815678,102.37306775364353,103.82649440815678,42481400
2016-04-20,103.08114624023438,103.55630536060332,102.64325519873353,102.99729839390064,18078300
2016-04-21,103.0904541015625,103.46312774255229,102.6246138273649,103.02523674750118,20216000
2016-04-22,101.53453826904297,102.22397980972482,100.73329251575419,101.74882079134247,39074000
2016-04-25,101.53453826904297,101.54384995564193,101.04074166114727,101.22708201549217,14351900
2016-04-26,101.04074096679688,101.91652285580527,100.73329182351657,101.74882009212617,19118300
2016-04-27,100.23019409179688,100.46311422654739,99.40099898073774,100.00658564456234,33059800
2016-04-28,99.01899719238281,100.92894496014591,98.82334515065686,100.34198172681032,29818200
2016-04-29,98.49726867675781,99.22397836692856,97.71465332015653,99.01900750905303,67502800
2016-05-02,99.42894744873047,99.56870095007272,98.3388829329459,98.74881753321594,24813800
2016-05-03,98.50659942626953,99.16809184267528,98.24572287030615,98.72088199775455,38569400
2016-05-04,97.87305450439453,98.27367746567745,97.63081554664784,97.91031547497782,27474500
2016-05-05,97.84510040283203,98.44138256850006,97.64944831597694,98.22709288775818,20788100
2016-05-06,98.36683654785156,98.38546703171124,97.26745318800491,97.36061982362065,30758500
2016-05-09,98.64634704589844,99.1028756933007,98.32957902916324,98.37615879789283,19289600
2016-05-10,99.9972915649414,100.0438713351984,98.82337188880635,99.00039349699804,21178900
2016-05-11,99.09356689453125,100.14636360174858,99.0656176088416,99.84822604079216,20966300
2016-05-12,98.65565490722656,99.44758196944125,97.95689448030325,99.32646605437832,29196300
2016-05-13,98.29228210449219,99.17737564036923,98.09663007366117,98.57178906748354,21059300
2016-05-16,99.52210998535156,99.885464808996,98.34819057379981,98.4413643096332,18311900
2016-05-17,98.273681640625,99.7271012325321,98.01280507834467,99.43828249520685,29932700
2016-05-18,98.62769317626953,99.1587507493619,97.86371549027423,98.05004873733347,27524400
2016-05-19,98.11527252197266,98.48794614870005,97.39788165475295,98.2457072251035,27334600
2016-05-20,99.19602966308594,99.59665258539562,98.45068237706285,98.50658804381762,29549600
2016-05-23,99.06559753417969,99.6618725352633,98.97243089804013,99.30782936651079,15729800
2016-05-24,101.05006408691406,101.17117999047198,99.58732601649547,99.61527529361207,29931300
2016-05-25,101.77677154541016,102.08422780342569,101.2550327619834,101.43205432414226,37951700
2016-05-26,102.0749282836914,102.20536300417854,101.63703724713072,101.87927620296072,21885900
2016-05-27,102.60599517822266,102.61531397571135,102.12152433120728,102.14015481802488,19870000
2016-05-31,102.8016357421875,102.96002684908471,102.27989687191622,102.74573717984673,24366100
2016-06-01,102.81094360351562,103.04386373270717,102.4010090096861,102.48485684427911,19571500
2016-06-02,103.02523803710938,103.03454972483577,102.04697060578563,102.60597752018839,15696600
2016-06-03,102.54075622558594,102.87616178297266,101.86994511081248,102.82958202165457,20269900
2016-06-06,102.91344451904297,103.18363276255157,102.5500896314664,102.72711123090704,12502400
2016-06-07,102.65257263183594,103.0718260742537,102.6059857568299,102.96934063576774,12184300
2016-06-08,102.82958984375,103.04387240006162,102.44759738782929,102.82958984375,14568700
2016-06-09,102.6618881225586,102.77368524591839,102.21467830464275,102.41033037868127,17571600
2016-06-10,101.49727630615234,101.92584848469998,101.14323316567003,101.73019643198202,32965000
2016-06-13,100.64945220947266,101.48796615551522,100.51901749655035,100.91964043142852,25154700
2016-06-14,100.64945220947266,101.01280706806465,99.91342369617745,100.3792639875168,24588500
2016-06-15,100.3606185913086,101.03142964846977,100.1929158270183,100.89167616020157,24605700
2016-06-16,100.65872192382812,100.7518885150357,99.22393367313468,99.86679523633087,32079900
2016-06-17,99.47891235351562,100.59056744736363,99.24537184654525,100.45044171776327,29208800
2016-06-20,100.10481262207031,101.11370225901925,100.03007794463969,100.63728472635404,20562800
2016-06-21,100.42242431640625,100.62794111580696,100.04875805632233,100.23559474990985,22804100
2016-06-22,100.1795425415039,101.06700082102458,100.09547137272465,100.47847413120456,22724200
2016-06-23,101.60880279541016,101.62749002753556,100.53452214219608,100.95489221283717,18714200
2016-06-24,97.42375183105469,99.48824891095131,97.20889144396583,97.99359119780105,68012700
2016-06-27,95.49003601074219,96.77917694059886,95.050978752338,96.77917694059886,48222600
2016-06-28,97.58257293701172,97.62928389324372,96.49894859792376,96.54565242706448,28260600
2016-06-29,99.31076049804688,99.51627727953758,98.30187094895967,98.34857477296816,31356700
2016-06-30,100.45976257324219,100.52515361529512,99.14259099134705,99.47888981535904,36300800
2016-07-01,100.96427154541016,101.33793792210533,100.37574468580995,100.4131120361888,19902800
2016-07-05,100.34768676757812,100.57189079346767,99.80587106231475,100.43176505905943,21167900
2016-07-06,101.16976928710938,101.21647312093556,99.5536655423731,99.87128439701432,24579300
2016-07-07,101.46868896484375,101.69288587126321,100.99226430249762,101.26317216433792,19161700
2016-07-08,103.03807067871094,103.09411811762199,101.8423373409153,102.01048678473887,29457900
2016-07-11,103.62659454345703,104.00959727066954,103.37437393061862,103.38371041943769,20218500
2016-07-12,104.14971160888672,104.42996303880011,104.00958589393002,104.26181360627005,21906100
2016-07-13,103.89749908447266,104.4579948606953,103.88815546885998,104.3926038055875,21107800
2016-07-14,104.60749053955078,104.80366375426544,104.3459191261723,104.58880330362048,20871000
2016-07-15,104.43933868408203,104.9064197924597,104.20579812989321,104.85036521303175,17999300
2016-07-18,105.13058471679688,105.3174142524218,104.48601070283802,104.50469793265447,20713900
2016-07-19,104.7475814819336,105.07454388044609,104.56075193457535,104.76626871292365,18936700
2016-07-20,105.97132873535156,106.16750188006098,105.18662902942417,105.31741112589711,24997900
2016-07-21,105.72847747802734,106.25160602637408,105.43888947834853,106.0460892032116,18885400
2016-07-22,106.16751861572266,106.28895711670765,105.47624069295503,105.80319598567682,20003400
2016-07-25,106.17684936523438,106.20487308305876,105.8218632672189,106.08342746969979,12968100
2016-07-26,106.2983169555664,106.68131974918094,105.7658447898444,106.13951109302116,21223800
2016-07-27,107.03630065917969,107.31654502740548,106.5878996920902,107.19510651388346,27646100
2016-07-28,107.4099349975586,107.53137347496182,106.86811940220974,107.20441824573045,16939700
2016-07-29,107.64350128173828,107.93308925035491,107.30720235756166,107.65283777117735,22385300
2016-08-01,108.21331787109375,108.48422569435827,107.58743106928785,107.71821317333415,13990100
2016-08-02,107.39124298095703,108.1479117815979,106.69996522324699,108.05449702413803,21278400
2016-08-03,107.7462387084961,107.75558232382555,107.2417975141492,107.30718856727493,15011300
2016-08-04,108.05451965332031,108.15727804617298,107.45665652786342,107.70888426562561,12835300
2016-08-05,109.09144592285156,109.3343300578139,108.48423914899124,108.60568478001792,23196600
